Museum Name,State (Administrative Location),Museum Type,Street Address (Administrative Location),Institution Name,Tax Period,Income,Revenue,OFFATTEN,C19WKSCL
-4,R_22,Y,,,,,,265.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
30420,R_22,N,,,,,,2150.0,
30700,R_22,Y,,,,,,29052.0,
-4,IG18,M,,,,,,-1.0,
-4,R_22,N,,,,,,13.0,
36540,R_22,Y,,,,,,120.0,
-4,R_22,Y,,,,,,954.0,
42420,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
-4,IG19,M,,,,,,-1.0,
36540,R_22,Y,,,,,,0.0,
35740,R_22,Y,,,,,,0.0,
-4,R_22,N,,,,,,0.0,
30700,R_22,Y,,,,,,0.0,
42420,R_22,N,,,,,,175.0,
28260,R_22,Y,,,,,,1722.0,
42420,R_22,Y,,,,,,0.0,
42420,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,N,,,,,,84.0,
-4,R_22,N,,,,,,15.0,
35740,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
35740,R_22,N,,,,,,3370.0,
23340,R_22,Y,,,,,,46.0,
-4,R_22,Y,,,,,,0.0,
35820,R_22,N,,,,,,1123.0,
-4,R_22,N,,,,,,50.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
36540,R_22,Y,,,,,,4883.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,N,,,,,,87.0,
-4,R_22,Y,,,,,,1555.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,474.0,
35740,R_22,Y,,,,,,10.0,
-4,R_22,N,,,,,,20.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,N,,,,,,226.0,
-4,R_22,Y,,,,,,65.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,791.0,
35740,R_22,Y,,,,,,70.0,
35740,R_22,Y,,,,,,0.0,
35740,R_22,N,,,,,,488.0,
36540,R_22,Y,,,,,,371.0,
-4,R_22,Y,,,,,,0.0,
43580,R_22,Y,,,,,,87.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,902.0,
28260,R_22,Y,,,,,,832.0,
-4,R_22,Y,,,,,,47.0,
-4,R_22,Y,,,,,,25.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,81.0,
24260,R_22,Y,,,,,,100.0,
-4,R_22,Y,,,,,,23.0,
-4,R_22,Y,,,,,,1155.0,
42420,R_22,Y,,,,,,7757.0,
23340,R_22,Y,,,,,,0.0,
30700,R_22,N,,,,,,892.0,
28260,R_22,N,,,,,,24.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,300.0,
24260,R_22,N,,,,,,0.0,
23340,R_22,Y,,,,,,0.0,
43580,R_22,Y,,,,,,1261.0,
-4,IG20,M,,,,,,-1.0,
36540,R_22,Y,,,,,,225.0,
35740,R_22,Y,,,,,,391.0,
35820,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
35820,R_22,Y,,,,,,0.0,
-4,IG21,M,,,,,,-1.0,
-4,R_22,N,,,,,,0.0,
-4,IM22,M,,,,,,-1.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,500.0,
-4,R_22,N,,,,,,0.0,
-4,IG21,M,,,,,,-1.0,
-4,R_22,N,,,,,,207.0,
36540,R_22,N,,,,,,674.0,
36540,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
36540,R_22,Y,,,,,,2102.0,
43580,R_22,Y,,,,,,150.0,
-4,R_22,Y,,,,,,0.0,
36540,R_22,N,,,,,,68.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,Y,,,,,,174.0,
-4,R_22,N,,,,,,1508.0,
36540,R_22,Y,,,,,,46.0,
-4,R_22,Y,,,,,,232.0,
-4,R_22,Y,,,,,,198.0,
-4,R_22,Y,,,,,,700.0,
-4,R_22,Y,,,,,,0.0,
24260,R_22,N,,,,,,45.0,
13100,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,147.0,
36540,R_22,Y,,,,,,74.0,
35740,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,179.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,129.0,
-4,R_22,Y,,,,,,0.0,
36540,R_22,Y,,,,,,1416.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,240.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,0.0,
23340,R_22,N,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,1129.0,
36540,R_22,Y,,,,,,1256.0,
36540,R_22,N,,,,,,399.0,
-4,R_22,Y,,,,,,35.0,
28260,R_22,Y,,,,,,97.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,N,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
35820,R_22,N,,,,,,0.0,
-4,R_22,Y,,,,,,0.0,
-4,IG21,M,,,,,,-1.0,
-4,R_22,Y,,,,,,0.0,
36540,IG20,M,,,,,,-1.0,
-4,R_22,Y,,,,,,0.0,
-4,R_22,N,,,,,,174.0,
-4,R_22,Y,,,,,,89.0,
42420,R_22,N,,,,,,11.0,
-4,R_22,N,,,,,,0.0,
43580,IM22,M,,,,,,-1.0,
-4,IG20,M,,,,,,-1.0,
-4,R_22,N,,,,,,0.0,
-4,IG19,M,,,,,,-1.0,
43580,R_22,Y,,,,,,0.0,
-4,IG21,M,,,,,,-1.0,
-4,R_22,N,,,,,,15.0,
18180,R_22,Y,,,,,,0.0,
18180,R_22,N,,,,,,134.0,
31700,R_22,Y,,,,,,22.0,
28300,IG20,M,,,,,,-1.0,
30100,R_22,M,,,,,,0.0,
31700,R_22,Y,,,,,,1024.0,
18180,R_22,Y,,,,,,0.0,
18180,R_22,M,,,,,,325.0,
31700,R_22,Y,,,,,,1822.0,
14460,R_22,Y,,,,,,788.0,
-4,R_22,Y,,,,,,90.0,
28300,R_22,Y,,,,,,354.0,
13620,R_22,Y,,,,,,0.0,
28300,R_22,Y,,,,,,2729.0,
14460,R_22,Y,,,,,,170.0,
14460,R_22,Y,,,,,,176.0,
29060,R_22,M,,,,,,898.0,
13620,R_22,Y,,,,,,893.0,
30100,R_22,Y,,,,,,0.0,
14460,R_22,N,,,,,,95.0,
14460,R_22,Y,,,,,,93.0,
30100,R_22,Y,,,,,,63.0,
30100,R_22,Y,,,,,,150.0,
30100,R_22,Y,,,,,,0.0,
31700,R_22,Y,,,,,,403.0,
30100,R_22,M,,,,,,1271.0,
14460,R_22,Y,,,,,,0.0,
18180,R_22,Y,,,,,,84.0,
30100,R_22,Y,,,,,,0.0,
31700,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,20.0,
29060,R_22,Y,,,,,,67.0,
31700,R_22,Y,,,,,,6077.0,
28300,R_22,Y,,,,,,15.0,
28300,R_22,N,,,,,,16.0,
31700,R_22,Y,,,,,,144.0,
29060,R_22,M,,,,,,581.0,
31700,R_22,Y,,,,,,1353.0,
13620,R_22,Y,,,,,,15.0,
31700,R_22,Y,,,,,,2900.0,
14460,R_22,M,,,,,,0.0,
14460,R_22,Y,,,,,,205.0,
14460,R_22,Y,,,,,,2868.0,
30100,R_22,Y,,,,,,19.0,
31700,R_22,Y,,,,,,875.0,
-4,R_22,Y,,,,,,2140.0,
31700,R_22,Y,,,,,,3297.0,
28300,R_22,Y,,,,,,0.0,
31700,R_22,Y,,,,,,470.0,
18180,R_22,N,,,,,,587.0,
14460,R_22,Y,,,,,,0.0,
14460,R_22,Y,,,,,,0.0,
14460,R_22,Y,,,,,,0.0,
-4,R_22,N,,,,,,0.0,
29060,R_22,N,,,,,,0.0,
14460,R_22,Y,,,,,,48.0,
31700,R_22,Y,,,,,,70.0,
18180,R_22,M,,,,,,236.0,
14460,R_22,N,,,,,,146.0,
30100,R_22,M,,,,,,709.0,
14460,R_22,Y,,,,,,64.0,
14460,R_22,Y,,,,,,0.0,
13620,R_22,N,,,,,,0.0,
14460,R_22,Y,,,,,,0.0,
30100,R_22,Y,,,,,,0.0,
14460,R_22,N,,,,,,1124.0,
30100,R_22,Y,,,,,,66.0,
-4,R_22,Y,,,,,,0.0,
31700,R_22,Y,,,,,,0.0,
18180,R_22,Y,,,,,,0.0,
31700,R_22,Y,,,,,,0.0,
30100,R_22,N,,,,,,0.0,
13620,IG21,M,,,,,,-1.0,
31700,R_22,Y,,,,,,804.0,
18180,R_22,Y,,,,,,163.0,
30100,R_22,Y,,,,,,220.0,
30100,R_22,Y,,,,,,302.0,
14460,R_22,Y,,,,,,371.0,
30100,R_22,Y,,,,,,0.0,
14460,R_22,Y,,,,,,-1.0,
14460,IB22,M,,,,,,-1.0,
28300,R_22,Y,,,,,,0.0,
28300,R_22,Y,,,,,,186.0,
29060,R_22,Y,,,,,,685.0,
14460,R_22,Y,,,,,,806.0,
14460,R_22,N,,,,,,0.0,
30100,R_22,N,,,,,,0.0,
14460,R_22,Y,,,,,,105.0,
14460,R_22,Y,,,,,,592.0,
18180,R_22,M,,,,,,0.0,
29060,R_22,Y,,,,,,205.0,
14460,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,45.0,
14460,R_22,Y,,,,,,166.0,
31700,R_22,Y,,,,,,34.0,
14460,R_22,Y,,,,,,0.0,
14460,R_22,N,,,,,,0.0,
30100,R_22,Y,,,,,,365.0,
28300,IG21,M,,,,,,-1.0,
14460,R_22,Y,,,,,,3127.0,
13620,R_22,Y,,,,,,140.0,
13620,R_22,N,,,,,,0.0,
14460,R_22,Y,,,,,,284.0,
30100,R_22,M,,,,,,169.0,
28300,R_22,Y,,,,,,0.0,
30100,R_22,Y,,,,,,0.0,
28300,IG21,M,,,,,,-1.0,
28300,R_22,Y,,,,,,408.0,
28300,R_22,Y,,,,,,0.0,
30100,R_22,N,,,,,,0.0,
31700,R_22,Y,,,,,,174.0,
30100,R_22,N,,,,,,128.0,
18180,R_22,N,,,,,,0.0,
28300,R_22,M,,,,,,151.0,
-4,R_22,Y,,,,,,30.0,
30100,R_22,N,,,,,,0.0,
-4,IG21,M,,,,,,-1.0,
-4,R_22,Y,,,,,,194.0,
18180,R_22,Y,,,,,,0.0,
28300,R_22,N,,,,,,368.0,
18180,R_22,M,,,,,,531.0,
30100,IG21,M,,,,,,-1.0,
30100,R_22,Y,,,,,,0.0,
31700,R_22,Y,,,,,,0.0,
18180,R_22,Y,,,,,,0.0,
30100,R_22,Y,,,,,,0.0,
28300,R_22,Y,,,,,,0.0,
13620,R_22,Y,,,,,,208.0,
18180,R_22,Y,,,,,,164.0,
18180,R_22,Y,,,,,,22.0,
31700,R_22,N,,,,,,1249.0,
28300,R_22,Y,,,,,,0.0,
28300,R_22,Y,,,,,,210.0,
14460,R_22,Y,,,,,,1883.0,
-4,R_22,M,,,,,,465.0,
30100,R_22,Y,,,,,,280.0,
18180,R_22,N,,,,,,0.0,
14460,R_22,N,,,,,,0.0,
30100,R_22,Y,,,,,,0.0,
31700,R_22,Y,,,,,,1090.0,
18180,R_22,Y,,,,,,176.0,
30100,R_22,Y,,,,,,428.0,
14460,R_22,Y,,,,,,340.0,
18180,R_22,Y,,,,,,261.0,
13620,R_22,N,,,,,,0.0,
29060,R_22,N,,,,,,0.0,
30100,R_22,Y,,,,,,0.0,
28300,R_22,Y,,,,,,0.0,
18180,R_22,N,,,,,,0.0,
30100,R_22,Y,,,,,,187.0,
28300,R_22,N,,,,,,321.0,
13620,R_22,N,,,,,,832.0,
18180,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,2072.0,
-4,R_22,Y,,,,,,0.0,
30100,R_22,Y,,,,,,584.0,
13620,IG21,M,,,,,,-1.0,
14460,R_22,N,,,,,,17.0,
14460,R_22,Y,,,,,,204.0,
29060,R_22,Y,,,,,,0.0,
31700,IG20,M,,,,,,-1.0,
14460,R_22,Y,,,,,,2812.0,
14460,R_22,Y,,,,,,2006.0,
14460,R_22,Y,,,,,,783.0,
28300,R_22,Y,,,,,,0.0,
18180,R_22,M,,,,,,260.0,
14460,R_22,N,,,,,,1440.0,
14460,R_22,Y,,,,,,140.0,
31700,R_22,M,,,,,,1040.0,
-4,R_22,N,,,,,,72.0,
30100,R_22,Y,,,,,,420.0,
14460,R_22,Y,,,,,,0.0,
18180,R_22,Y,,,,,,478.0,
13620,R_22,Y,,,,,,0.0,
14460,R_22,Y,,,,,,0.0,
14460,R_22,Y,,,,,,272.0,
28300,R_22,Y,,,,,,0.0,
31700,R_22,Y,,,,,,238.0,
30100,R_22,Y,,,,,,0.0,
18180,R_22,Y,,,,,,31.0,
18180,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,30.0,
14460,R_22,Y,,,,,,0.0,
29060,R_22,Y,,,,,,479.0,
29060,R_22,N,,,,,,0.0,
31700,R_22,Y,,,,,,662.0,
13620,R_22,Y,,,,,,0.0,
30100,R_22,N,,,,,,153.0,
30100,IG21,M,,,,,,-1.0,
30100,R_22,Y,,,,,,798.0,
31700,R_22,N,,,,,,0.0,
14460,R_22,N,,,,,,0.0,
31700,R_22,Y,,,,,,0.0,
14460,R_22,Y,,,,,,215.0,
14460,R_22,M,,,,,,4365.0,
31700,R_22,Y,,,,,,113.0,
14460,R_22,N,,,,,,120.0,
31700,R_22,Y,,,,,,1094.0,
30100,R_22,Y,,,,,,0.0,
28300,R_22,Y,,,,,,112.0,
30100,IB22,M,,,,,,-1.0,
30100,IG20,M,,,,,,-1.0,
30100,R_22,Y,,,,,,0.0,
30100,R_22,Y,,,,,,218.0,
13620,R_22,N,,,,,,72.0,
30100,R_22,N,,,,,,0.0,
18180,R_22,Y,,,,,,0.0,
30100,R_22,N,,,,,,91.0,
-4,R_22,Y,,,,,,472.0,
-4,R_22,N,,,,,,0.0,
30100,R_22,Y,,,,,,0.0,
14460,R_22,M,,,,,,0.0,
18180,R_22,Y,,,,,,28.0,
30100,R_22,Y,,,,,,25.0,
28300,R_22,N,,,,,,53.0,
13620,IG20,M,,,,,,-1.0,
13620,R_22,M,,,,,,0.0,
30100,R_22,Y,,,,,,83.0,
29060,IG20,M,,,,,,-1.0,
14460,R_22,Y,,,,,,592.0,
18180,R_22,Y,,,,,,482.0,
14460,R_22,Y,,,,,,0.0,
29060,R_22,N,,,,,,39.0,
12100,R_22,Y,,,,,,0.0,
12100,R_22,Y,,,,,,167.0,
12100,R_22,Y,,,,,,92.0,
12100,R_22,Y,,,,,,1470.0,
12100,IM22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,850.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,966.0,
35620,R_22,Y,,,,,,3645.0,
35620,R_22,M,,,,,,600.0,
35620,IM22,Y,,,,,,1950.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,N,,,,,,2850.0,
35620,R_22,Y,,,,,,1058.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,87.0,
35620,R_22,N,,,,,,0.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,7754.0,
35620,R_22,Y,,,,,,1918.0,
35620,R_22,Y,,,,,,4851.0,
35620,IB22,Y,,,,,,2982.0,
35620,R_22,Y,,,,,,235.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,574.0,
35620,R_22,Y,,,,,,230.0,
35620,R_22,Y,,,,,,598.0,
35620,R_22,M,,,,,,99.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,0.0,
35620,IG20,Y,,,,,,0.0,
35620,R_22,M,,,,,,0.0,
35620,IB22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,2900.0,
35620,IG20,Y,,,,,,780.0,
35620,R_22,M,,,,,,1293.0,
35620,R_22,Y,,,,,,2752.0,
35620,IG20,Y,,,,,,0.0,
35620,R_22,Y,,,,,,2084.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,68.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,283.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,10853.0,
35620,R_22,Y,,,,,,61.0,
35620,R_22,Y,,,,,,95.0,
35620,R_22,M,,,,,,25.0,
35620,R_22,Y,,,,,,748.0,
35620,R_22,Y,,,,,,13215.0,
35620,R_22,M,,,,,,0.0,
35620,R_22,Y,,,,,,2110.0,
35620,IG21,Y,,,,,,182.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,2243.0,
35620,R_22,Y,,,,,,302.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,340.0,
35620,R_22,Y,,,,,,43.0,
35620,R_22,Y,,,,,,3155.0,
35620,R_22,Y,,,,,,2257.0,
35620,R_22,Y,,,,,,0.0,
35620,IG20,Y,,,,,,1764.0,
35620,R_22,Y,,,,,,3744.0,
37980,IB22,M,,,,,,2361.0,
37980,R_22,Y,,,,,,0.0,
37980,IM22,M,,,,,,-1.0,
37980,IG20,Y,,,,,,0.0,
37980,R_22,Y,,,,,,0.0,
37980,IM22,M,,,,,,0.0,
37980,R_22,Y,,,,,,927.0,
37980,IM22,M,,,,,,-1.0,
37980,R_22,Y,,,,,,95.0,
37980,R_22,M,,,,,,0.0,
37980,IM22,M,,,,,,-1.0,
37980,IM22,Y,,,,,,1057.0,
37980,R_22,Y,,,,,,1571.0,
37980,R_22,Y,,,,,,27.0,
37980,R_22,Y,,,,,,0.0,
37980,R_22,Y,,,,,,2192.0,
37980,IM22,M,,,,,,-1.0,
37980,R_22,Y,,,,,,1860.0,
37980,IM22,M,,,,,,-1.0,
37980,R_22,Y,,,,,,0.0,
37980,IB22,Y,,,,,,0.0,
37980,R_22,Y,,,,,,0.0,
37980,IM22,M,,,,,,-1.0,
37980,R_22,Y,,,,,,952.0,
37980,IM22,M,,,,,,-1.0,
37980,R_22,Y,,,,,,0.0,
37980,R_22,Y,,,,,,289.0,
36140,R_22,Y,,,,,,3216.0,
36140,R_22,Y,,,,,,240.0,
47220,IB22,Y,,,,,,1532.0,
47220,R_22,Y,,,,,,1136.0,
47220,IG20,Y,,,,,,1084.0,
47220,R_22,Y,,,,,,1290.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,13160.0,
35620,R_22,Y,,,,,,2245.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,120.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,102.0,
35620,R_22,Y,,,,,,367.0,
35620,R_22,Y,,,,,,1932.0,
35620,R_22,Y,,,,,,0.0,
35620,IB22,Y,,,,,,4524.0,
35620,R_22,Y,,,,,,2833.0,
35620,R_22,Y,,,,,,1317.0,
35620,R_22,Y,,,,,,350.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,633.0,
35620,R_22,Y,,,,,,27.0,
35620,IB22,Y,,,,,,88.0,
35620,R_22,Y,,,,,,0.0,
37980,R_22,Y,,,,,,1038.0,
37980,R_22,Y,,,,,,105.0,
37980,IG20,Y,,,,,,3921.0,
37980,IM22,Y,,,,,,520.0,
37980,R_22,Y,,,,,,141.0,
37980,R_22,Y,,,,,,0.0,
37980,IM22,Y,,,,,,0.0,
37980,R_22,Y,,,,,,0.0,
37980,IG20,Y,,,,,,50.0,
37980,R_22,Y,,,,,,0.0,
37980,R_22,N,,,,,,22.0,
37980,R_22,Y,,,,,,0.0,
35620,IG19,Y,,,,,,0.0,
35620,IB22,M,,,,,,-1.0,
35620,R_22,Y,,,,,,6573.0,
35620,R_22,Y,,,,,,1205.0,
35620,R_22,Y,,,,,,550.0,
35620,R_22,Y,,,,,,0.0,
35620,IB22,Y,,,,,,2359.0,
35620,R_22,Y,,,,,,70.0,
35620,R_22,Y,,,,,,75.0,
35620,R_22,M,,,,,,80.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,0.0,
35620,IM22,M,,,,,,-1.0,
35620,R_22,M,,,,,,0.0,
35620,IM22,M,,,,,,-1.0,
35620,R_22,N,,,,,,181.0,
35620,IM22,M,,,,,,-1.0,
35620,R_22,Y,,,,,,0.0,
45940,R_22,Y,,,,,,5894.0,
45940,IG21,Y,,,,,,594.0,
45940,R_22,Y,,,,,,1345.0,
45940,R_22,Y,,,,,,349.0,
45940,R_22,Y,,,,,,6175.0,
45940,R_22,Y,,,,,,2819.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,81.0,
35620,R_22,Y,,,,,,2496.0,
35620,R_22,Y,,,,,,1827.0,
35620,R_22,Y,,,,,,1913.0,
35620,IG20,Y,,,,,,2557.0,
35620,R_22,Y,,,,,,502.0,
35620,R_22,Y,,,,,,62.0,
35620,R_22,Y,,,,,,135.0,
35620,R_22,Y,,,,,,0.0,
35620,IB22,Y,,,,,,3691.0,
35620,R_22,Y,,,,,,2023.0,
35620,R_22,Y,,,,,,204.0,
35620,R_22,Y,,,,,,435.0,
35620,IM22,Y,,,,,,-1.0,
35620,IB22,Y,,,,,,1079.0,
35620,R_22,Y,,,,,,1309.0,
35620,R_22,M,,,,,,200.0,
35620,R_22,Y,,,,,,0.0,
35620,IB22,Y,,,,,,1200.0,
35620,IB22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,143.0,
35620,R_22,Y,,,,,,1083.0,
35620,R_22,Y,,,,,,3932.0,
35620,R_22,Y,,,,,,286.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,504.0,
35620,R_22,Y,,,,,,180.0,
35620,IG20,Y,,,,,,418.0,
35620,R_22,Y,,,,,,196.0,
35620,IM22,M,,,,,,-1.0,
35620,IM22,M,,,,,,-1.0,
35620,IM22,M,,,,,,-1.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,103.0,
35620,IG20,Y,,,,,,45.0,
35620,IM22,M,,,,,,-1.0,
35620,R_22,Y,,,,,,581.0,
35620,IM22,M,,,,,,-1.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,1107.0,
35620,IG19,Y,,,,,,-1.0,
35620,R_22,N,,,,,,1309.0,
35620,IB22,M,,,,,,-1.0,
35620,IM22,M,,,,,,-1.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,204.0,
35620,R_22,Y,,,,,,663.0,
35620,IB22,Y,,,,,,0.0,
35620,R_22,M,,,,,,0.0,
35620,IM22,Y,,,,,,11508.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,175.0,
35620,IG19,Y,,,,,,1293.0,
35620,R_22,Y,,,,,,394.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,935.0,
35620,R_22,Y,,,,,,1132.0,
35620,R_22,Y,,,,,,69.0,
35620,R_22,Y,,,,,,515.0,
35620,IB22,Y,,,,,,250.0,
35620,R_22,Y,,,,,,258.0,
35620,R_22,Y,,,,,,583.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,2491.0,
35620,IG20,N,,,,,,-1.0,
35620,IB22,Y,,,,,,3000.0,
35620,R_22,Y,,,,,,0.0,
35620,IG19,Y,,,,,,0.0,
35620,IM22,Y,,,,,,1071.0,
35620,R_22,Y,,,,,,0.0,
35620,IM22,Y,,,,,,150.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,2907.0,
35620,IB22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,32.0,
35620,R_22,Y,,,,,,86637.0,
35620,IM22,M,,,,,,-1.0,
35620,R_22,Y,,,,,,66.0,
35620,R_22,Y,,,,,,20.0,
35620,IM22,M,,,,,,-1.0,
35620,R_22,Y,,,,,,0.0,
35620,IG19,Y,,,,,,1363.0,
35620,R_22,Y,,,,,,122.0,
35620,R_22,Y,,,,,,595.0,
35620,R_22,Y,,,,,,2750.0,
35620,R_22,Y,,,,,,120.0,
35620,R_22,Y,,,,,,93.0,
35620,R_22,Y,,,,,,1856.0,
35620,IM22,M,,,,,,40.0,
35620,R_22,Y,,,,,,6409.0,
35620,IB22,M,,,,,,200.0,
35620,R_22,Y,,,,,,9798.0,
37980,IM22,M,,,,,,-1.0,
37980,IM22,M,,,,,,-1.0,
37980,IM22,M,,,,,,-1.0,
37980,IM22,M,,,,,,-1.0,
35620,R_22,Y,,,,,,26717.0,
35620,IG20,Y,,,,,,20.0,
35620,R_22,Y,,,,,,1628.0,
35620,R_22,M,,,,,,0.0,
35620,R_22,Y,,,,,,5323.0,
35620,R_22,N,,,,,,0.0,
35620,R_22,Y,,,,,,74.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,2805.0,
35620,R_22,Y,,,,,,351.0,
35620,R_22,Y,,,,,,151.0,
35620,R_22,Y,,,,,,454.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,N,,,,,,0.0,
35620,R_22,Y,,,,,,41.0,
35620,R_22,N,,,,,,548.0,
35620,R_22,Y,,,,,,520.0,
35620,R_22,Y,,,,,,75.0,
35620,R_22,Y,,,,,,0.0,
35620,R_22,Y,,,,,,7164.0,
35620,R_22,Y,,,,,,1738.0,
35620,R_22,Y,,,,,,991.0,
35620,IM22,Y,,,,,,204.0,
35620,R_22,Y,,,,,,188.0,
35620,R_22,Y,,,,,,50.0,
35620,R_22,Y,,,,,,250.0,
10900,IB22,Y,,,,,,91.0,
10900,IG20,Y,,,,,,-1.0,
10900,R_22,Y,,,,,,55.0,
10900,IM22,M,,,,,,-1.0,
10900,R_22,Y,,,,,,1061.0,
10900,R_22,M,,,,,,0.0,
35620,R_22,M,,,,,,137.0,
36140,R_22,Y,,,,,,1002.0,
35620,R_22,Y,,,,,,1059.0,
37980,IM22,M,,,,,,-1.0,
35620,IM22,M,,,,,,-1.0,
35620,R_22,Y,,,,,,0.0,
12100,R_22,Y,,,,,,500.0,
10460,R_22,N,,,,,,2.0,
10740,R_22,Y,,,,,,4854.0,
16100,R_22,M,,,,,,75.0,
22140,R_22,Y,,,,,,0.0,
10740,R_22,Y,,,,,,550.0,
10740,R_22,Y,,,,,,85.0,
16100,R_22,Y,,,,,,3533.0,
21580,R_22,Y,,,,,,0.0,
-4,R_22,Y,,,,,,50.0,
17580,R_22,Y,,,,,,20.0,
19700,R_22,Y,,,,,,0.0,
21580,R_22,Y,,,,,,94.0,
26020,R_22,N,,,,,,0.0,
22140,R_22,M,,,,,,650.0,
-4,R_22,N,,,,,,705.0,
23700,R_22,Y,,,,,,1478.0,
24380,R_22,M,,,,,,3.0,
29740,R_22,M,,,,,,0.0,
26020,R_22,Y,,,,,,0.0,
26020,R_22,M,,,,,,323.0,
24380,U_22,M,,,,,,-3.0,
29740,R_22,Y,,,,,,7896.0,
29780,R_22,N,,,,,,0.0,
-4,R_22,M,,,,,,357.0,
31060,R_22,Y,,,,,,2286.0,
10740,R_22,Y,,,,,,252.0,
26020,R_22,M,,,,,,0.0,
38780,R_22,Y,,,,,,108.0,
-4,R_22,Y,,,,,,0.0,
10740,R_22,Y,,,,,,753.0,
40740,R_22,Y,,,,,,1354.0,
40760,R_22,Y,,,,,,0.0,
